joint2_to_joint1,joint3_to_joint2,joint4_to_joint3,joint5_to_joint4,joint6_to_joint5,joint6output_to_joint6
-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549
-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549
-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549
-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549,-0.0004613180000001549
-0.05868556615949509,-0.0031137065544907328,-0.03294384668026885,0.03307214307425584,0.05780760859086943,-0.001899646017937856
-0.11690981431899003,-0.005766095108981311,-0.06542637536053754,0.06660560414851184,0.11607653518173902,-0.003337974035875557
-0.17513406247848498,-0.00841848366347189,-0.09790890404080624,0.10013906522276785,0.17434546177260862,-0.004776302053813258
-0.2333583106379799,-0.011070872217962466,-0.13039143272107492,0.13367252629702384,0.2326143883634782,-0.006214630071750959
-0.2915825587974748,-0.013723260772453044,-0.1628739614013436,0.1672059873712798,0.29088331495434777,-0.007652958089688661
-0.3498068069569698,-0.016375649326943624,-0.19535649008161232,0.20073944844553585,0.3491522415452174,-0.009091286107626361
-0.40803105511646476,-0.0190280378814342,-0.22783901876188103,0.23427290951979185,0.40742116813608703,-0.010529614125564064
-0.46625530327595965,-0.021680426435924778,-0.2603215474421497,0.2678063705940478,0.46569009472695655,-0.011967942143501763
-0.5244795514354545,-0.024332814990415355,-0.2928040761224184,0.3013398316683038,0.5239590213178261,-0.013406270161439464
-0.5827037995949494,-0.026985203544905932,-0.32528660480268706,0.3348732927425598,0.5822279479086957,-0.014844598179377166
-0.6409280477544445,-0.029637592099396513,-0.3577691334829558,0.3684067538168158,0.6404968744995654,-0.01628292619731487
-0.6991522959139395,-0.03228998065388709,-0.3902516621632245,0.40194021489107185,0.698765801090435,-0.017721254215252568
-0.7573765440734344,-0.03494236920837767,-0.4227341908434932,0.4354736759653278,0.7570347276813045,-0.01915958223319027
-0.8156007922329294,-0.03759475776286825,-0.4552167195237619,0.46900713703958385,0.8153036542721742,-0.020597910251127973
-0.8738250403924241,-0.040247146317358824,-0.48769924820403054,0.5025405981138398,0.8735725808630437,-0.022036238269065672
-0.9320492885519192,-0.0428995348718494,-0.5201817768842992,0.5360740591880958,0.9318415074539133,-0.02347456628700337
-0.990273536711414,-0.04555192342633998,-0.5526643055645679,0.5696075202623518,0.9901104340447829,-0.024912894304941074
-1.048497784870909,-0.048204311980830555,-0.5851468342448366,0.6031409813366078,1.0483793606356524,-0.026351222322878773
-1.106722033030404,-0.05085670053532113,-0.6176293629251053,0.6366744424108638,1.106648287226522,-0.027789550340816475
-1.1649462811898987,-0.05350908908981171,-0.650111891605374,0.6702079034851197,1.1649172138173916,-0.029227878358754178
-1.2231705293493937,-0.05616147764430229,-0.6825944202856428,0.7037413645593757,1.2231861404082613,-0.030666206376691877
-1.2813947775088887,-0.05881386619879287,-0.7150769489659115,0.7372748256336318,1.281455066999131,-0.03210453439462958
-1.3396190256683838,-0.06146625475328345,-0.7475594776461801,0.7708082867078878,1.3397239935900005,-0.03354286241256728
-1.3978432738278788,-0.06411864330777403,-0.7800420063264488,0.8043417477821438,1.39799292018087,-0.03498119043050498
-1.4560675219873735,-0.0667710318622646,-0.8125245350067175,0.8378752088563998,1.4562618467717396,-0.036419518448442684
-1.5142917701468686,-0.06942342041675519,-0.8450070636869862,0.8714086699306558,1.5145307733626092,-0.037857846466380386
-1.5725160183063636,-0.07207580897124577,-0.877489592367255,0.9049421310049118,1.572799699953479,-0.03929617448431809
-1.6307402664658586,-0.07472819752573634,-0.9099721210475237,0.9384755920791679,1.6310686265443486,-0.04073450250225579
-1.6889645146253534,-0.07738058608022692,-0.9424546497277924,0.9720090531534238,1.6893375531352182,-0.042172830520193494
-1.7471887627848481,-0.0800329746347175,-0.9749371784080609,1.0055425142276797,1.7476064797260875,-0.04361115853813119
-1.8054130109443431,-0.08268536318920806,-1.0074197070883297,1.0390759753019356,1.805875406316957,-0.04504948655606889
-1.8636372591038382,-0.08533775174369865,-1.0399022357685983,1.0726094363761918,1.8641443329078267,-0.04648781457400659
-1.921861507263333,-0.08799014029818923,-1.072384764448867,1.1061428974504477,1.9224132594986965,-0.04792614259194429
-1.980085755422828,-0.0906425288526798,-1.1048672931291357,1.1396763585247038,1.980682186089566,-0.04936447060988199
-2.038310003582323,-0.09329491740717039,-1.1373498218094045,1.1732098195989598,2.0389511126804356,-0.050802798627819695
-2.038310003582323,-0.09329491740717039,-1.1373498218094045,1.1732098195989598,2.0389511126804356,-0.050802798627819695
-2.0389491049599724,-0.09204505807480366,-1.1393852437678442,1.1718107129811428,2.03874009352449,-0.053666914648908506
-2.0096312017505986,-0.07530551982888413,-1.1578580729053545,1.1741212825922358,2.043681589392972,-0.05301925629825788
-1.9793529841138897,-0.05865856096069763,-1.1758843001312864,1.1759566811583295,2.047664582810924,-0.052506335745287666
-1.9481047974733188,-0.04213156892507675,-1.1934412654784288,1.1773266258155903,2.0506793542271353,-0.05212333903311489
-1.9158804091238737,-0.025753778077429974,-1.2105064201754059,1.1782415364512435,2.0527196222808084,-0.05186665096838263
-1.8826775856767402,-0.0095567938441736,-1.2270568610388755,1.178713339515685,2.0537831109370086,-0.0517331031596007
-1.8484987981091978,0.006427104660825866,-1.243071700932849,1.178753600031212,2.053872288318087,-0.05172248353161358
-1.813352005576976,0.022160911084245328,-1.258527138624154,1.1783780533915658,2.05299507841438,-0.05183217296300122
-1.777251455568945,0.0376060867185163,-1.2734007461874433,1.1776031553788984,2.0511657210046503,-0.05206160199558766
-1.7402185279592248,0.052722156808688254,-1.2876710667284184,1.176446500101081,2.048405610792032,-0.05241186691559446
-1.7022825992499466,0.0674638562217697,-1.301314330871762,1.174930343885492,2.0447441081704207,-0.05288177019600553
-1.6634818615695852,0.0817840171886103,-1.3143080946200814,1.1730783322759768,2.0402194120704014,-0.053471811472675525
-1.6238641046138103,0.09563201140625453,-1.3266294331468473,1.1709175475842273,2.03487931097359,-0.054181894495563286
-1.583487388771044,0.10895402345320264,-1.3382552977391775,1.1684784367560737,2.028781858025546,-0.05501147340711927
-1.5424205666923303,0.12169309086235926,-1.349162513170323,1.1657950755904625,2.021995888417622,-0.05595924120757004
-1.5007435943317808,0.13378921641629254,-1.359327769240858,1.1629054116063886,2.0146013255170776,-0.057022764635024384
-1.4585475706024584,0.1451795618356452,-1.3687276000501514,1.1598514772403556,2.006689214802844,-0.05819805894729484
-1.4159344456935503,0.15579873869525143,-1.377338351845506,1.1566795513460084,1.9983614257553377,-0.059479110278305894
-1.3730163445698074,0.16557920900472098,-1.385136136992204,1.1534402437979487,1.9897299683665397,-0.06085735643310094
-1.3299144653828492,0.17445180515705516,-1.392096770482675,1.1501884717829653,1.9809158842481938,-0.06232114464162162
-1.2867575331083592,0.1823463834925724,-1.3981956928836772,1.1469832770175503,1.9720476931962092,-0.06385520676557851
-1.243679816528133,0.18919262367086973,-1.4034078851192366,1.1438874206422973,1.9632594040860791,-0.06544020815853371
-1.2008187502558763,0.19492097789825957,-1.4077077778886875,1.1409666893301635,1.9546881326676209,-0.06705243475974801
-1.158312239932834,0.19946377866483853,-1.411069170721804,1.1382888268274622,1.946471405611394,-0.06866370942792727
-1.1162957640119435,0.20275649824090872,-1.4134651707337444,1.135922022091715,1.9387442653609679,-0.0702416216691695
-1.0748994145994946,0.20473914572959528,-1.4148681677200878,1.1339329017226616,1.931636319358336,-0.07175015205130182
-1.034245037723656,0.20535776953873697,-1.415249862152315,1.132384021296158,1.925268894717223,-0.07315074334785182
-0.9944436361767561,0.20456600664056007,-1.4145813574891402,1.1313309265801517,1.9197524614555554,-0.07440381544037251
-0.9555931837735794,0.20232659825127666,-1.4128333277569738,1.1308189375478297,1.9151844722778366,-0.07547066053293884
-0.9177769693933291,0.19861276074775341,-1.4099762582148765,1.1308799094674535,1.9116477352994665,-0.07631557196830474
-0.881062546079824,0.19340928960356202,-1.4059807518519163,1.1315292886955945,1.9092093922432858,-0.07690800309469459
-0.8455013107079619,0.18671326775608604,-1.4008178778505975,1.1327638168210363,1.907920524255189,-0.0772245070197321
-0.8111286909207722,0.17853405850596377,-1.3944593296389796,1.134560532945352,1.9078163544261717,-0.07724989410029538
-0.7779648663808411,0.1688939400738071,-1.386878676469634,1.1368750527582019,1.9089170005522769,-0.07697956169769256
-0.746015941107331,0.1578254775596139,-1.3780500356866325,1.1396453149270012,1.9112286141823185,-0.07641703623072392
-0.715275427715527,0.14537125620966532,-1.367949291719666,1.1427919089323688,1.91474487997346,-0.07557508779215867
-0.6857259392643249,0.13158192905598814,-1.356553993400921,1.146221309456179,1.9194486889708982,-0.07447435101609076
-0.6573409709839283,0.11651382350314188,-1.3438428914072764,1.149829885356764,1.9253138917297163,-0.07314120634238577
-0.6300866721338712,0.10022680294068133,-1.3297956375930147,1.1535074852310008,1.9323070463529448,-0.07160601164581831
-0.6039235329324214,0.08278208278565105,-1.314392231314924,1.1571409417871175,1.9403890798595191,-0.06990120538793641
-0.5788079313129786,0.06424020424439317,-1.2976123143753044,1.1606170887450258,1.9495168118147912,-0.06805959008990713
-0.5546935054214089,0.04465923763478349,-1.2794343322861843,1.163825124878891,1.959644307642857,-0.06611290782491971
-0.5315323356597996,0.02409324799390708,-1.2598345782788087,1.166658252600183,1.9707240461865119,-0.0640907642264589
-0.5092759342798211,0.0025910176458494314,-1.2387861258927781,1.1690145976690727,1.9827078995779541,-0.06201990559211115
-0.48787605088472047,-0.019805011655436276,-1.216257638313011,1.1707974711372173,1.9955479332965462,-0.05992381341479334
-0.4672853090049491,-0.04305963279295978,-1.1922120272502983,1.171915054843396,2.009197040863002,-0.057822563382885925
-0.4474576927748557,-0.06714567530239159,-1.166604910455981,1.172279594169155,2.023609431345059,-0.055732885709743635
-0.4283489042962864,-0.09204479755177512,-1.1393827903079483,1.1718061635016965,2.03874098943653,-0.0536683657165317
-0.4283489042962864,-0.09204479755177512,-1.1393827903079483,1.1718061635016965,2.03874098943653,-0.0536683657165317
-0.24096445944958175,-0.09204365186417925,-1.1394207013687647,1.1717657117989342,2.0387553453572456,-0.05371886362566207
-0.05358001460287709,-0.09204250617658337,-1.139458612429581,1.1717252600961718,2.0387697012779613,-0.05376936153479244
0.13380443024382754,-0.09204136048898748,-1.1394965234903973,1.1716848083934095,2.038784057198677,-0.05381985944392281
0.32118887509053223,-0.0920402148013916,-1.1395344345512137,1.1716443566906474,2.038798413119393,-0.053870357353053185
0.5085733199372369,-0.09203906911379572,-1.13957234561203,1.171603904987885,2.0388127690401086,-0.053920855262183556
0.6959577647839414,-0.09203792342619985,-1.1396102566728463,1.1715634532851227,2.0388271249608243,-0.05397135317131393
0.8833422096306462,-0.09203677773860397,-1.1396481677336627,1.1715230015823603,2.0388414808815396,-0.0540218510804443
1.0707266544773508,-0.09203563205100808,-1.139686078794479,1.171482549879598,2.0388558368022554,-0.05407234898957468
1.2581110993240556,-0.0920344863634122,-1.1397239898552953,1.1714420981768356,2.038870192722971,-0.05412284689870505
1.4454955441707602,-0.09203334067581632,-1.1397619009161115,1.1714016464740733,2.038884548643687,-0.05417334480783542
1.6328799890174648,-0.09203219498822045,-1.139799811976928,1.1713611947713112,2.0388989045644026,-0.054223842716965794
1.8202644338641694,-0.09203104930062456,-1.1398377230377443,1.1713207430685488,2.0389132604851183,-0.054274340626096165
2.0076488787108744,-0.09202990361302868,-1.1398756340985605,1.1712802913657865,2.038927616405834,-0.05432483853522654
2.195033323557579,-0.0920287579254328,-1.139913545159377,1.1712398396630241,2.03894197232655,-0.05437533644435691
2.195033323557579,-0.0920287579254328,-1.139913545159377,1.1712398396630241,2.03894197232655,-0.05437533644435691
2.17708002768157,-0.13208292870426067,-1.1128203101965326,1.1386707802738596,1.9841023637776547,-0.040297612460140866
2.159126731805561,-0.17213709948308853,-1.0857270752336883,1.1061017208846953,1.9292627552287596,-0.026219888475924824
2.1411734359295522,-0.21219127026191642,-1.058633840270844,1.0735326614955307,1.8744231466798644,-0.012142164491708782
2.1232201400535433,-0.2522454410407443,-1.0315406053079998,1.0409636021063662,1.8195835381309695,0.0019355594925072606
2.1052668441775344,-0.2922996118195722,-1.0044473703451555,1.0083945427172016,1.7647439295820744,0.016013283476723317
2.0873135483015255,-0.33235378259840004,-0.9773541353823112,0.9758254833280372,1.7099043210331792,0.030091007460939345
2.0693602524255166,-0.37240795337722793,-0.9502609004194669,0.9432564239388728,1.655064712484284,0.0441687314451554
2.0514069565495077,-0.41246212415605576,-0.9231676654566225,0.9106873645497082,1.6002251039353892,0.05824645542937143
2.0334536606734988,-0.45251629493488366,-0.8960744304937783,0.8781183051605437,1.545385495386494,0.07232417941358749
2.01550036479749,-0.49257046571371155,-0.868981195530934,0.8455492457713792,1.490545886837599,0.08640190339780354
1.9975470689214807,-0.5326246364925394,-0.8418879605680897,0.8129801863822147,1.4357062782887038,0.1004796273820196
1.9795937730454718,-0.5726788072713673,-0.8147947256052455,0.7804111269930503,1.3808666697398086,0.1145573513662356
1.9616404771694629,-0.6127329780501951,-0.7877014906424011,0.7478420676038857,1.3260270611909135,0.12863507535045166
1.943687181293454,-0.6527871488290231,-0.7606082556795568,0.7152730082147213,1.2711874526420184,0.1427127993346677
1.925733885417445,-0.6928413196078509,-0.7335150207167125,0.6827039488255569,1.2163478440931232,0.15679052331888377
1.9077805895414361,-0.7328954903866787,-0.7064217857538683,0.6501348894363923,1.1615082355442283,0.17086824730309977
1.889827293665427,-0.7729496611655067,-0.679328550791024,0.6175658300472279,1.1066686269953332,0.18494597128731582
1.871873997789418,-0.8130038319443345,-0.6522353158281797,0.5849967706580633,1.051829018446438,0.19902369527153188
1.8539207019134092,-0.8530580027231625,-0.6251420808653354,0.5524277112688988,0.9969894098975429,0.2131014192557479
1.8359674060374003,-0.8931121735019902,-0.5980488459024911,0.5198586518797343,0.9421498013486478,0.227179143239964
1.8180141101613914,-0.9331663442808182,-0.5709556109396468,0.4872895924905698,0.8873101927997527,0.24125686722418002
1.8000608142853824,-0.973220515059646,-0.5438623759768024,0.45472053310140526,0.8324705842508575,0.2553345912083961
1.7821075184093735,-1.0132746858384738,-0.5167691410139582,0.42215147371224093,0.7776309757019626,0.2694123151926121
1.7641542225333646,-1.0533288566173018,-0.489675906051114,0.3895824143230764,0.7227913671530675,0.28349003917682813
1.7462009266573557,-1.0933830273961296,-0.46258267108826967,0.35701335493391195,0.6679517586041723,0.29756776316104416
1.7282476307813468,-1.1334371981749576,-0.43548943612542534,0.3244442955447474,0.6131121500552772,0.3116454871452602
1.7102943349053379,-1.1734913689537854,-0.408396201162581,0.291875236155583,0.5582725415063821,0.32572321112947633
1.692341039029329,-1.2135455397326134,-0.3813029661997367,0.25930617676641843,0.5034329329574871,0.33980093511369236
1.67438774315332,-1.2535997105114411,-0.3542097312368925,0.22673711737725388,0.448593324408592,0.3538786590979084
1.6564344472773112,-1.2936538812902691,-0.32711649627404815,0.19416805798808945,0.3937537158596969,0.3679563830821244
1.6384811514013022,-1.333708052069097,-0.3000232613112038,0.1615989985989248,0.33891410731080174,0.38203410706634044
1.6205278555252933,-1.3737622228479247,-0.2729300263483596,0.12902993920976047,0.2840744987619068,0.3961118310505565
1.6025745596492844,-1.4138163936267527,-0.24583679138551529,0.09646087982059592,0.2292348902130117,0.4101895550347725
1.5846212637732753,-1.4538705644055805,-0.21874355642267107,0.0638918204314316,0.17439528166411655,0.42426727901898853
1.5666679678972664,-1.4939247351844085,-0.19165032145982674,0.031322761042267055,0.11955567311522142,0.43834500300320467
1.5487146720212575,-1.5339789059632363,-0.1645570864969824,-0.0012462983468973857,0.06471606456632631,0.4524227269874207
1.5487146720212575,-1.5339789059632363,-0.1645570864969824,-0.0012462983468973857,0.06471606456632631,0.4524227269874207
1.5487508863923243,-1.5314182997075634,-0.17003322111881608,0.0014155429672047443,0.06500166180931999,0.4521211835502012
1.5488734901806995,-1.3973915099584264,-0.36314114380380336,0.07136778287855824,0.060011862684672436,0.45690828012926105
1.549006832876629,-1.3037589001533099,-0.4672423448847363,0.09268021053034803,0.05497035017720033,0.4616502279271264
1.549151068801984,-1.2251154438278364,-0.5372141167843927,0.09482522861996437,0.049877513399672176,0.4663469017533774
1.5493063312880835,-1.1564002611013788,-0.584288279835072,0.08397392421320898,0.04473373442835655,0.4709981595448986
1.5494727851173835,-1.0953665471395524,-0.6136884384442343,0.06310325555564873,0.0395393933626735,0.4756038939059501
1.5496505880887002,-1.0411814872037812,-0.6276432590361027,0.033609242857240824,0.03429486423283821,0.48016399350345973
1.5498399025320138,-0.9936299890693008,-0.6270803002073764,-0.003795468717107817,0.02900051602795368,0.48467835417244254
1.5500408952464937,-0.9529373033459179,-0.6119943235682279,-0.04889067817622051,0.023656712343815688,0.48914687831901266
1.550253737631455,-0.919767731562154,-0.5814368886302587,-0.1019603259170193,0.01826381122389311,0.49356947470562906
1.5504786058983229,-0.8954112712243283,-0.5331027952146757,-0.1640194064981032,0.012822164894199722,0.4979460581913288
1.5507156813349774,-0.8823875036605504,-0.46202175736375,-0.2375184070687887,0.007332119599662201,0.5022765496437547
1.5509651409858192,-0.886885930636728,-0.35530611095424114,-0.32915526344179824,0.001794015241240691,0.5065608660420396
1.5512271927153904,-0.9364688040369061,-0.15410696470230584,-0.4702163794352414,-0.0037918146007884243,0.5107989552336101
1.5512271927153904,-0.9364688040369061,-0.15410696470230584,-0.4702163794352414,-0.0037918146007884243,0.5107989552336101
1.5512271927153904,-0.9364688040369061,-0.15410696470230584,-0.4702163794352414,-0.0037918146007884243,0.5107989552336101
1.5263090186588497,-0.8092236908612483,-0.40403878725845965,-0.34756681532469275,-0.003888574691075091,0.5204919300945124
1.5003552539882556,-0.7337869361895085,-0.5432833084738867,-0.2837926090788507,-0.003974850236820903,0.5291493612988121
1.47334797152617,-0.6750010862877207,-0.6475044652165199,-0.2383878459892843,-0.00405020297310033,0.5367533275495046
1.445278206104017,-0.6261619457558083,-0.7312486163538038,-0.20350957333419917,-0.00411484187428116,0.5432948581612597
1.4161408665840094,-0.5843437647139169,-0.8009584713154254,-0.17564060072873383,-0.004168795509330954,0.5487688605997969
1.3859402837292392,-0.548140253396908,-0.8598227086213925,-0.1529983835837044,-0.004212177856408494,0.5531796640425475
1.3546898840434185,-0.5167354895584835,-0.9097663466128354,-0.1344737436541734,-0.004245179114222124,0.5565406933139228
1.322413136790514,-0.48962826111688595,-0.9520384206233853,-0.11931885360279494,-0.0042680739457291094,0.5588754158857693
1.2891443192091743,-0.466500205552431,-0.9874905478328584,-0.10700053509124978,-0.004281228709168517,0.5602181070654682
1.2549290639423363,-0.44714594108400424,-1.016722203458273,-0.09712485147645754,-0.004285107370827183,0.5606143973918808
1.2198246342944337,-0.4314327368157897,-1.0401625553128038,-0.08939560062905333,-0.004280275565723404,0.5601215478546941
1.1838998779834862,-0.41927569226498573,-1.0581191818488391,-0.0835904122195716,-0.004267402249953629,0.5588084036067277
1.147234822377019,-0.41062180998748843,-1.0708081043936393,-0.07954663509361312,-0.00424725843726003,0.5567549891627459
1.109919892255938,-0.4054396336413167,-1.0783725054191542,-0.07715297079947203,-0.004220712625564713,0.554051726133656
1.0720547534830194,-0.40371271007544196,-1.0808940786688073,-0.0763446493020772,-0.004188722692289784,0.5507982768769496
1.0337468105484915,-0.4054359602843345,-1.0783991415993037,-0.07710093220475765,-0.004152324258738551,0.547102042040171
0.995109410297804,-0.41061451527719195,-1.0708605701306884,-0.07944432818319754,-0.004112615773541569,0.5430763643058033
0.9562598254864756,-0.41926488455147837,-1.0581958763653196,-0.08344133308574414,-0.004070740816184795,0.5388385119834191
0.9173171076453279,-0.4314185906718222,-1.040261105014852,-0.08920488624294097,-0.004027868343903368,0.5345075319323453
0.8783999072136353,-0.44712871555714906,-1.0168394840168526,-0.09689916258513709,-0.003985171770679992,0.5302020697701796
0.8396243591117492,-0.46648027668847064,-0.9876226914828735,-0.10674792073256065,-0.003943807854772519,0.526038255534534
0.8011021240876705,-0.48960618167672393,-0.9521807774309385,-0.11904862047698085,-0.003904896371105142,0.5221277451276111
0.7629386615256748,-0.5167121080285828,-0.9099133269683323,-0.1341963762408105,-0.003869501459488393,0.5185759932256905
0.7252317899667359,-0.5481169858972852,-0.8599673024335371,-0.15272563109870035,-0.003838615383209821,0.515480813897818
0.6880705697874732,-0.5843233512440733,-0.8010907306214693,-0.1753861175201501,-0.003813145227826491,0.5129312633749779
0.6515345207897018,-0.6261511915045798,-0.7313498864922396,-0.20329183092544342,-0.0037939028443499147,0.5110068577180068
0.6156931681967602,-0.6750263079396828,-0.6475144181713207,-0.2382475465909355,-0.003781598123159546,0.5097771188772661
0.5806058964797114,-0.7337257820901294,-0.5434605383110256,-0.2836001669345745,-0.003776835509098065,0.5093014285661394
0.5463213856706138,-0.8092436154137755,-0.40402067775951517,-0.34752343109635464,-0.003780106578591044,0.5096284646342135
0.5128803654841072,-0.9363401462804595,-0.1543834420333579,-0.4700685559857361,-0.003791816097918292,0.5107989551010456
0.5128803654841072,-0.9363401462804595,-0.1543834420333579,-0.4700685559857361,-0.003791816097918292,0.5107989551010456
0.5128803654841072,-0.9363401462804595,-0.1543834420333579,-0.4700685559857361,-0.003791816097918292,0.5107989551010456
0.5085434282358108,-0.882394876280853,-0.3647570706850445,-0.3136237834819493,-0.0037484458405138443,0.506462203751025
0.5042779091194208,-0.8755004726421752,-0.476507124102693,-0.2087521751729315,-0.0037057197479774882,0.5021968688697989
0.500082153325394,-0.886207114211118,-0.5525545619543973,-0.12198257752230912,-0.0036636254747302154,0.49800129563704665
0.49595437344053883,-0.9084512958696891,-0.605525979153286,-0.046751885628884174,-0.0036221491052609894,0.49387369663906866
0.4918930401358943,-0.9394171531139892,-0.641041107783421,0.019743781844620424,-0.003581279085050433,0.4898125425394678
0.48789655822520883,-0.9777372785853952,-0.6615796379460686,0.07861619106908078,-0.0035408157196607924,0.48581624197960666
0.4839634814359687,-1.0226358261643897,-0.668335231905467,0.1302842306224378,-0.0035011245062865713,0.4818833410086861
0.48009231003594227,-1.0737242793229638,-0.6616643692654607,0.1747153467309961,-0.0034620042063988423,0.4780123437438852
0.4762816221074829,-1.1309499106595753,-0.6412113277738565,0.21150110174405132,-0.0034234435718365256,0.474201828270072
0.47253003825275175,-1.1946598788378655,-0.6057830158462817,0.23979557428587642,-0.003385431614888496,0.47045041519324077
0.46883622014643017,-1.265829865191152,-0.5528697610808485,0.25806478439470876,-0.0033479576034467352,0.46675676619310996
0.46519886937594507,-1.3467081412266526,-0.47727218915542535,0.26335763994240896,-0.003311011058487469,0.4631195828632299
0.46161665862667134,-1.4433378253328386,-0.3656942213833374,0.24842067761811581,-0.0032744148653431203,0.45953754133805297
0.45808848655054524,-1.5839288333009613,-0.15726149843695203,0.18059048983185028,-0.003238494473502017,0.4560095333777394
0.45808848655054524,-1.5839288333009613,-0.15726149843695203,0.18059048983185028,-0.003238494473502017,0.4560095333777394
0.42795523312080835,-1.4862264305537471,-0.145682108535398,0.16870554017543296,-0.0015911411511826215,0.4274579305418906
0.3978219796910715,-1.3885240278065332,-0.134102718633844,0.15682059051901567,5.621217113677395e-05,0.3989063277060417
0.36768872626133464,-1.2908216250593192,-0.12252332873228995,0.14493564086259836,0.001703565493456169,0.37035472487019283
0.3375554728315978,-1.193119222312105,-0.11094393883073593,0.13305069120618107,0.0033509188157755648,0.34180312203434393
0.30742221940186093,-1.0954168195648908,-0.09936454892918191,0.12116574154976376,0.004998272138094961,0.3132515191984951
0.27728896597212405,-0.9977144168176768,-0.08778515902762787,0.10928079189334645,0.006645625460414355,0.28469991636264624
0.24715571254238722,-0.9000120140704627,-0.07620576912607385,0.09739584223692915,0.00829297878273375,0.25614831352679734
0.21702245911265036,-0.8023096113232486,-0.06462637922451983,0.08551089258051185,0.009940332105053146,0.22759671069094847
0.1868892056829135,-0.7046072085760345,-0.05304698932296581,0.07362594292409455,0.011587685427372542,0.1990451078550996
0.15675595225317662,-0.6069048058288204,-0.04146759942141179,0.06174099326767725,0.013235038749691938,0.17049350501925076
0.1266226988234398,-0.5092024030816065,-0.029888209519857767,0.04985604361125995,0.014882392072011332,0.14194190218340186
0.09648944539370291,-0.41150000033439227,-0.018308819618303718,0.03797109395484263,0.016529745394330726,0.11339029934755301
0.06635619196396608,-0.31379759758717807,-0.006729429716749696,0.026086144298425346,0.018177098716650124,0.08483869651170411
0.0362229385342292,-0.2160951948399641,0.004849960184804325,0.01420119464200803,0.019824452038969518,0.05628709367585527
0.0060896851044923705,-0.11839279209275011,0.016429350086358346,0.002316244985590743,0.021471805361288916,0.02773549084000637
-0.02404356832524452,-0.020690389345535947,0.028008739987912375,-0.009568704670826562,0.02311915868360831,-0.000816111995842479
